Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
3.9	2	257	netdev://[00:00:00:00:00:05]	OutData	2.14748e-19	7.31906e-20	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	2.048e-05	0	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
3.9	2	258	appFace://	InInterests	0	0	0	0
3.9	2	258	appFace://	OutInterests	2.57698e-19	6.50117e-21	0	0
3.9	2	258	appFace://	InData	0	0	0	0
3.9	2	258	appFace://	OutData	4.29497e-19	1.4701e-19	0	0
3.9	2	258	appFace://	InNacks	0	0	0	0
3.9	2	258	appFace://	OutNacks	0	0	0	0
3.9	2	258	appFace://	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	2	258	appFace://	InTimedOutInterests	0	0	0	0
3.9	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
3.9	2	258	appFace://	OutTimedOutInterests	2.048e-05	0	0	0
3.9	2	-1	all	SatisfiedInterests	2.14749e-19	0	0	0
3.9	2	-1	all	TimedOutInterests	2.048e-05	0	0	0
3.9	3	1	internal://	InInterests	0	0	0	0
3.9	3	1	internal://	OutInterests	0	0	0	0
3.9	3	1	internal://	InData	0	0	0	0
3.9	3	1	internal://	OutData	0	0	0	0
3.9	3	1	internal://	InNacks	0	0	0	0
3.9	3	1	internal://	OutNacks	0	0	0	0
3.9	3	1	internal://	InSatisfiedInterests	0	0	0	0
3.9	3	1	internal://	InTimedOutInterests	0	0	0	0
3.9	3	1	internal://	OutSatisfiedInterests	1.53932e-25	0	0	0
3.9	3	1	internal://	OutTimedOutInterests	0	0	0	0
3.9	3	2	internal://	InInterests	0	0	0	0
3.9	3	2	internal://	OutInterests	0	0	0	0
3.9	3	2	internal://	InData	0	0	0	0
3.9	3	2	internal://	OutData	0	0	0	0
3.9	3	2	internal://	InNacks	0	0	0	0
3.9	3	2	internal://	OutNacks	0	0	0	0
3.9	3	2	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
3.9	3	2	internal://	InTimedOutInterests	0	0	0	0
3.9	3	2	internal://	OutSatisfiedInterests	0	0	0	0
3.9	3	2	internal://	OutTimedOutInterests	0	0	0	0
3.9	3	256	internal://	InInterests	0	0	0	0
3.9	3	256	internal://	OutInterests	0	0	0	0
3.9	3	256	internal://	InData	0	0	0	0
3.9	3	256	internal://	OutData	0	0	0	0
3.9	3	256	internal://	InNacks	0	0	0	0
3.9	3	256	internal://	OutNacks	0	0	0	0
3.9	3	256	internal://	InSatisfiedInterests	4.39805e-26	0	0	0
3.9	3	256	internal://	InTimedOutInterests	0	0	0	0
3.9	3	256	internal://	OutSatisfiedInterests	0	0	0	0
3.9	3	256	internal://	OutTimedOutInterests	0	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	InData	2.14748e-19	7.31906e-20	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	OutData	2.14748e-19	7.38198e-20	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	3	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	InInterests	2.14748e-19	6.50117e-21	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	OutInterests	2.14748e-19	7.13032e-21	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	InData	6.44245e-19	2.20201e-19	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	OutData	2.14748e-19	7.31906e-20	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
3.9	3	-1	all	SatisfiedInterests	4.29497e-19	0	0	0
3.9	3	-1	all	TimedOutInterests	0	0	0	0
3.9	4	1	internal://	InInterests	0	0	0	0
3.9	4	1	internal://	OutInterests	0	0	0	0
3.9	4	1	internal://	InData	0	0	0	0
3.9	4	1	internal://	OutData	0	0	0	0
3.9	4	1	internal://	InNacks	0	0	0	0
3.9	4	1	internal://	OutNacks	0	0	0	0
3.9	4	1	internal://	InSatisfiedInterests	0	0	0	0
3.9	4	1	internal://	InTimedOutInterests	0	0	0	0
3.9	4	1	internal://	OutSatisfiedInterests	1.53932e-25	0	0	0
3.9	4	1	internal://	OutTimedOutInterests	0	0	0	0
3.9	4	2	internal://	InInterests	0	0	0	0
3.9	4	2	internal://	OutInterests	0	0	0	0
3.9	4	2	internal://	InData	0	0	0	0
3.9	4	2	internal://	OutData	0	0	0	0
3.9	4	2	internal://	InNacks	0	0	0	0
3.9	4	2	internal://	OutNacks	0	0	0	0
3.9	4	2	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
3.9	4	2	internal://	InTimedOutInterests	0	0	0	0
3.9	4	2	internal://	OutSatisfiedInterests	0	0	0	0
3.9	4	2	internal://	OutTimedOutInterests	0	0	0	0
3.9	4	256	internal://	InInterests	0	0	0	0
3.9	4	256	internal://	OutInterests	0	0	0	0
3.9	4	256	internal://	InData	0	0	0	0
3.9	4	256	internal://	OutData	0	0	0	0
3.9	4	256	internal://	InNacks	0	0	0	0
3.9	4	256	internal://	OutNacks	0	0	0	0
3.9	4	256	internal://	InSatisfiedInterests	4.39805e-26	0	0	0
3.9	4	256	internal://	InTimedOutInterests	0	0	0	0
3.9	4	256	internal://	OutSatisfiedInterests	0	0	0	0
3.9	4	256	internal://	OutTimedOutInterests	0	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	InData	2.14748e-19	7.31906e-20	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	OutData	2.14748e-19	7.38198e-20	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	4	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	InInterests	2.14748e-19	6.50117e-21	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	OutInterests	2.14748e-19	7.13032e-21	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	InData	4.29497e-19	1.4701e-19	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	OutData	2.14748e-19	7.31906e-20	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	4	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
3.9	4	-1	all	SatisfiedInterests	4.29497e-19	0	0	0
3.9	4	-1	all	TimedOutInterests	0	0	0	0
3.9	5	1	internal://	InInterests	0	0	0	0
3.9	5	1	internal://	OutInterests	0	0	0	0
3.9	5	1	internal://	InData	0	0	0	0
3.9	5	1	internal://	OutData	0	0	0	0
3.9	5	1	internal://	InNacks	0	0	0	0
3.9	5	1	internal://	OutNacks	0	0	0	0
3.9	5	1	internal://	InSatisfiedInterests	0	0	0	0
3.9	5	1	internal://	InTimedOutInterests	0	0	0	0
3.9	5	1	internal://	OutSatisfiedInterests	1.53932e-25	0	0	0
3.9	5	1	internal://	OutTimedOutInterests	0	0	0	0
3.9	5	2	internal://	InInterests	0	0	0	0
3.9	5	2	internal://	OutInterests	0	0	0	0
3.9	5	2	internal://	InData	0	0	0	0
3.9	5	2	internal://	OutData	0	0	0	0
3.9	5	2	internal://	InNacks	0	0	0	0
3.9	5	2	internal://	OutNacks	0	0	0	0
3.9	5	2	internal://	InSatisfiedInterests	1.09951e-25	0	0	0
3.9	5	2	internal://	InTimedOutInterests	0	0	0	0
3.9	5	2	internal://	OutSatisfiedInterests	0	0	0	0
3.9	5	2	internal://	OutTimedOutInterests	0	0	0	0
3.9	5	256	internal://	InInterests	0	0	0	0
3.9	5	256	internal://	OutInterests	0	0	0	0
3.9	5	256	internal://	InData	0	0	0	0
3.9	5	256	internal://	OutData	0	0	0	0
3.9	5	256	internal://	InNacks	0	0	0	0
3.9	5	256	internal://	OutNacks	0	0	0	0
3.9	5	256	internal://	InSatisfiedInterests	4.39805e-26	0	0	0
3.9	5	256	internal://	InTimedOutInterests	0	0	0	0
3.9	5	256	internal://	OutSatisfiedInterests	0	0	0	0
3.9	5	256	internal://	OutTimedOutInterests	0	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	InData	2.14748e-19	7.31906e-20	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	OutData	2.14748e-19	7.38198e-20	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	InInterests	2.14748e-19	6.50117e-21	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	2.14748e-19	7.13032e-21	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	InData	2.14748e-19	7.38198e-20	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	OutData	2.14748e-19	7.31906e-20	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
3.9	5	-1	all	SatisfiedInterests	4.29497e-19	0	0	0
3.9	5	-1	all	TimedOutInterests	0	0	0	0
3.9	6	1	internal://	InInterests	0	0	0	0
3.9	6	1	internal://	OutInterests	0	0	0	0
3.9	6	1	internal://	InData	0	0	0	0
3.9	6	1	internal://	OutData	0	0	0	0
3.9	6	1	internal://	InNacks	0	0	0	0
3.9	6	1	internal://	OutNacks	0	0	0	0
3.9	6	1	internal://	InSatisfiedInterests	0	0	0	0
3.9	6	1	internal://	InTimedOutInterests	0	0	0	0
3.9	6	1	internal://	OutSatisfiedInterests	2.19902e-25	0	0	0
3.9	6	1	internal://	OutTimedOutInterests	0	0	0	0
3.9	6	2	internal://	InInterests	0	0	0	0
3.9	6	2	internal://	OutInterests	0	0	0	0
3.9	6	2	internal://	InData	0	0	0	0
3.9	6	2	internal://	OutData	0	0	0	0
3.9	6	2	internal://	InNacks	0	0	0	0
3.9	6	2	internal://	OutNacks	0	0	0	0
3.9	6	2	internal://	InSatisfiedInterests	1.53932e-25	0	0	0
3.9	6	2	internal://	InTimedOutInterests	0	0	0	0
3.9	6	2	internal://	OutSatisfiedInterests	0	0	0	0
3.9	6	2	internal://	OutTimedOutInterests	0	0	0	0
3.9	6	256	internal://	InInterests	0	0	0	0
3.9	6	256	internal://	OutInterests	0	0	0	0
3.9	6	256	internal://	InData	0	0	0	0
3.9	6	256	internal://	OutData	0	0	0	0
3.9	6	256	internal://	InNacks	0	0	0	0
3.9	6	256	internal://	OutNacks	0	0	0	0
3.9	6	256	internal://	InSatisfiedInterests	6.59707e-26	0	0	0
3.9	6	256	internal://	InTimedOutInterests	0	0	0	0
3.9	6	256	internal://	OutSatisfiedInterests	0	0	0	0
3.9	6	256	internal://	OutTimedOutInterests	0	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	InData	2.14748e-19	7.31906e-20	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	OutData	6.44245e-19	2.20201e-19	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	4.29497e-19	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	6	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	InData	2.14748e-19	7.31906e-20	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	OutData	4.29497e-19	1.4701e-19	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	2.14748e-19	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	6	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	InInterests	2.14748e-19	7.13032e-21	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	OutInterests	2.14748e-19	6.50117e-21	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	InData	2.14748e-19	7.31906e-20	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	OutData	2.14748e-19	7.38198e-20	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	2.048e-05	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	2.14748e-19	0	0	0
3.9	6	259	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
3.9	6	-1	all	SatisfiedInterests	6.44245e-19	0	0	0
3.9	6	-1	all	TimedOutInterests	2.048e-05	0	0	0
4	0	1	internal://	InInterests	0	0	0	0
4	0	1	internal://	OutInterests	0	0	0	0
4	0	1	internal://	InData	0	0	0	0
4	0	1	internal://	OutData	0	0	0	0
4	0	1	internal://	InNacks	0	0	0	0
4	0	1	internal://	OutNacks	0	0	0	0
4	0	1	internal://	InSatisfiedInterests	0	0	0	0
4	0	1	internal://	InTimedOutInterests	0	0	0	0
4	0	1	internal://	OutSatisfiedInterests	2.63883e-26	0	0	0
4	0	1	internal://	OutTimedOutInterests	0	0	0	0
4	0	2	internal://	InInterests	0	0	0	0
4	0	2	internal://	OutInterests	0	0	0	0
4	0	2	internal://	InData	0	0	0	0
4	0	2	internal://	OutData	0	0	0	0
4	0	2	internal://	InNacks	0	0	0	0
4	0	2	internal://	OutNacks	0	0	0	0
4	0	2	internal://	InSatisfiedInterests	2.19902e-26	0	0	0
4	0	2	internal://	InTimedOutInterests	0	0	0	0
4	0	2	internal://	OutSatisfiedInterests	0	0	0	0
4	0	2	internal://	OutTimedOutInterests	0	0	0	0
4	0	256	internal://	InInterests	0	0	0	0
4	0	256	internal://	OutInterests	0	0	0	0
4	0	256	internal://	InData	0	0	0	0
4	0	256	internal://	OutData	0	0	0	0
4	0	256	internal://	InNacks	0	0	0	0
4	0	256	internal://	OutNacks	0	0	0	0
4	0	256	internal://	InSatisfiedInterests	4.39805e-27	0	0	0
4	0	256	internal://	InTimedOutInterests	0	0	0	0
4	0	256	internal://	OutSatisfiedInterests	0	0	0	0
4	0	256	internal://	OutTimedOutInterests	0	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	InInterests	4.29497e-20	1.30023e-21	0	0
4	0	257	netdev://[00:00:00:00:00:01]	OutInterests	4.29497e-20	1.42606e-21	0	0
4	0	257	netdev://[00:00:00:00:00:01]	InData	4.29497e-20	1.4764e-20	0	0
4	0	257	netdev://[00:00:00:00:00:01]	OutData	4.29497e-20	1.46381e-20	0	0
4	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	4.096e-06	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	4.29497e-20	0	0	0
4	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
4	0	258	appFace://	InInterests	0	0	0	0
4	0	258	appFace://	OutInterests	5.15396e-20	1.30023e-21	0	0
4	0	258	appFace://	InData	0	0	0	0
4	0	258	appFace://	OutData	8.58993e-20	2.94021e-20	0	0
4	0	258	appFace://	InNacks	0	0	0	0
4	0	258	appFace://	OutNacks	0	0	0	0
4	0	258	appFace://	InSatisfiedInterests	4.29497e-20	0	0	0
4	0	258	appFace://	InTimedOutInterests	0	0	0	0
4	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
4	0	258	appFace://	OutTimedOutInterests	4.096e-06	0	0	0
4	0	-1	all	SatisfiedInterests	4.29497e-20	0	0	0
4	0	-1	all	TimedOutInterests	4.096e-06	0	0	0
4	1	1	internal://	InInterests	0	0	0	0
4	1	1	internal://	OutInterests	0	0	0	0
4	1	1	internal://	InData	0	0	0	0
4	1	1	internal://	OutData	0	0	0	0
4	1	1	internal://	InNacks	0	0	0	0
4	1	1	internal://	OutNacks	0	0	0	0
4	1	1	internal://	InSatisfiedInterests	0	0	0	0
4	1	1	internal://	InTimedOutInterests	0	0	0	0
4	1	1	internal://	OutSatisfiedInterests	2.63883e-26	0	0	0
4	1	1	internal://	OutTimedOutInterests	0	0	0	0
4	1	2	internal://	InInterests	0	0	0	0
4	1	2	internal://	OutInterests	0	0	0	0
4	1	2	internal://	InData	0	0	0	0
4	1	2	internal://	OutData	0	0	0	0
4	1	2	internal://	InNacks	0	0	0	0
4	1	2	internal://	OutNacks	0	0	0	0
4	1	2	internal://	InSatisfiedInterests	2.19902e-26	0	0	0
4	1	2	internal://	InTimedOutInterests	0	0	0	0
4	1	2	internal://	OutSatisfiedInterests	0	0	0	0
4	1	2	internal://	OutTimedOutInterests	0	0	0	0
4	1	256	internal://	InInterests	0	0	0	0
4	1	256	internal://	OutInterests	0	0	0	0
4	1	256	internal://	InData	0	0	0	0
4	1	256	internal://	OutData	0	0	0	0
4	1	256	internal://	InNacks	0	0	0	0
4	1	256	internal://	OutNacks	0	0	0	0
4	1	256	internal://	InSatisfiedInterests	4.39805e-27	0	0	0
4	1	256	internal://	InTimedOutInterests	0	0	0	0
4	1	256	internal://	OutSatisfiedInterests	0	0	0	0
4	1	256	internal://	OutTimedOutInterests	0	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	InInterests	4.29497e-20	1.30023e-21	0	0
4	1	257	netdev://[00:00:00:00:00:03]	OutInterests	4.29497e-20	1.42606e-21	0	0
4	1	257	netdev://[00:00:00:00:00:03]	InData	4.29497e-20	1.4764e-20	0	0
4	1	257	netdev://[00:00:00:00:00:03]	OutData	4.29497e-20	1.46381e-20	0	0
4	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	4.096e-06	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	4.29497e-20	0	0	0
4	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
4	1	258	appFace://	InInterests	0	0	0	0
4	1	258	appFace://	OutInterests	5.15396e-20	1.30023e-21	0	0
4	1	258	appFace://	InData	0	0	0	0
4	1	258	appFace://	OutData	8.58993e-20	2.94021e-20	0	0
4	1	258	appFace://	InNacks	0	0	0	0
4	1	258	appFace://	OutNacks	0	0	0	0
4	1	258	appFace://	InSatisfiedInterests	4.29497e-20	0	0	0
4	1	258	appFace://	InTimedOutInterests	0	0	0	0
4	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
4	1	258	appFace://	OutTimedOutInterests	4.096e-06	0	0	0
4	1	-1	all	SatisfiedInterests	4.29497e-20	0	0	0
4	1	-1	all	TimedOutInterests	4.096e-06	0	0	0
4	2	1	internal://	InInterests	0	0	0	0
4	2	1	internal://	OutInterests	0	0	0	0
4	2	1	internal://	InData	0	0	0	0
4	2	1	internal://	OutData	0	0	0	0
4	2	1	internal://	InNacks	0	0	0	0
4	2	1	internal://	OutNacks	0	0	0	0
4	2	1	internal://	InSatisfiedInterests	0	0	0	0
4	2	1	internal://	InTimedOutInterests	0	0	0	0
4	2	1	internal://	OutSatisfiedInterests	3.51844e-26	0	0	0
4	2	1	internal://	OutTimedOutInterests	0	0	0	0
4	2	2	internal://	InInterests	0	0	0	0
4	2	2	internal://	OutInterests	0	0	0	0
4	2	2	internal://	InData	0	0	0	0
4	2	2	internal://	OutData	0	0	0	0
4	2	2	internal://	InNacks	0	0	0	0
4	2	2	internal://	OutNacks	0	0	0	0
4	2	2	internal://	InSatisfiedInterests	2.63883e-26	0	0	0
4	2	2	internal://	InTimedOutInterests	0	0	0	0
4	2	2	internal://	OutSatisfiedInterests	0	0	0	0
4	2	2	internal://	OutTimedOutInterests	0	0	0	0
4	2	256	internal://	InInterests	0	0	0	0
4	2	256	internal://	OutInterests	0	0	0	0
4	2	256	internal://	InData	0	0	0	0
4	2	256	internal://	OutData	0	0	0	0
4	2	256	internal://	InNacks	0	0	0	0
4	2	256	internal://	OutNacks	0	0	0	0
4	2	256	internal://	InSatisfiedInterests	8.79609e-27	0	0	0
4	2	256	internal://	InTimedOutInterests	0	0	0	0
4	2	256	internal://	OutSatisfiedInterests	0	0	0	0
4	2	256	internal://	OutTimedOutInterests	0	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	InInterests	4.29497e-20	1.30023e-21	0	0
4	2	257	netdev://[00:00:00:00:00:05]	OutInterests	4.29497e-20	1.42606e-21	0	0
4	2	257	netdev://[00:00:00:00:00:05]	InData	4.29497e-20	1.4764e-20	0	0
4	2	257	netdev://[00:00:00:00:00:05]	OutData	4.29497e-20	1.46381e-20	0	0
4	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	4.096e-06	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	4.29497e-20	0	0	0
4	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
4	2	258	appFace://	InInterests	0	0	0	0
4	2	258	appFace://	OutInterests	5.15396e-20	1.30023e-21	0	0
4	2	258	appFace://	InData	0	0	0	0
4	2	258	appFace://	OutData	8.58993e-20	2.94021e-20	0	0
4	2	258	appFace://	InNacks	0	0	0	0
4	2	258	appFace://	OutNacks	0	0	0	0
4	2	258	appFace://	InSatisfiedInterests	4.29497e-20	0	0	0
4	2	258	appFace://	InTimedOutInterests	0	0	0	0
4	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
4	2	258	appFace://	OutTimedOutInterests	4.096e-06	0	0	0
4	2	-1	all	SatisfiedInterests	4.29497e-20	0	0	0
4	2	-1	all	TimedOutInterests	4.096e-06	0	0	0
4	3	1	internal://	InInterests	0	0	0	0
4	3	1	internal://	OutInterests	0	0	0	0
4	3	1	internal://	InData	0	0	0	0
4	3	1	internal://	OutData	0	0	0	0
4	3	1	internal://	InNacks	0	0	0	0
4	3	1	internal://	OutNacks	0	0	0	0
4	3	1	internal://	InSatisfiedInterests	0	0	0	0
4	3	1	internal://	InTimedOutInterests	0	0	0	0
4	3	1	internal://	OutSatisfiedInterests	3.07863e-26	0	0	0
4	3	1	internal://	OutTimedOutInterests	0	0	0	0
4	3	2	internal://	InInterests	0	0	0	0
4	3	2	internal://	OutInterests	0	0	0	0
4	3	2	internal://	InData	0	0	0	0
4	3	2	internal://	OutData	0	0	0	0
4	3	2	internal://	InNacks	0	0	0	0
4	3	2	internal://	OutNacks	0	0	0	0
4	3	2	internal://	InSatisfiedInterests	2.19902e-26	0	0	0
4	3	2	internal://	InTimedOutInterests	0	0	0	0
4	3	2	internal://	OutSatisfiedInterests	0	0	0	0
4	3	2	internal://	OutTimedOutInterests	0	0	0	0
4	3	256	internal://	InInterests	0	0	0	0
4	3	256	internal://	OutInterests	0	0	0	0
